"Issue ID","Product","Component","Assignee","Status","Resolution","Summary","Opened","Changed","Priority","Version","Target Milestone","Severity"
116507,"Draw","viewing","issues","UNCONFIRMED"," ---","Desktop view is crapped with bad lines","2011-01-19 02:53:00","2013-04-02 19:02:31","P3","OOo 3.2.1"," ---","Trivial"
116678,"Draw","viewing","issues","UNCONFIRMED"," ---","Flowchart arrows do not render when kde4 theme view changed","2011-01-28 06:08:27","2013-02-07 22:34:25","P3","OOo 3.2 Beta 1"," ---","Trivial"
117024,"Draw","open-import","issues","UNCONFIRMED"," ---","PDF import extension - General Input/Output Error","2011-02-19 14:53:04","2013-02-02 02:58:35","P3","OOo 3.3"," ---","Trivial"
117172,"Draw","editing","issues","UNCONFIRMED"," ---","Drawing Crashes on Win 7 Pro SP1 when adding a Rectangle","2011-03-02 19:23:45","2018-04-12 07:52:09","P3","OOo 3.3","OOo 3.3","Normal"
115754,"Draw","code","issues","CONFIRMED"," ---","don't position/size form control VCL windows during paint, but in a preceding step","2010-11-23 21:28:48","2017-05-20 11:33:45","P3","DEV300m94"," ---","Trivial"
115886,"Draw","printing","issues","CONFIRMED"," ---","first page in multiple pages per sheet has wrong scale","2010-12-02 17:35:14","2013-02-07 22:38:09","P3","DEV300m93"," ---","Trivial"
116013,"Draw","ui","issues","CONFIRMED"," ---","No table toolbar when inserting table via insert/table","2010-12-09 12:06:29","2017-05-20 10:48:07","P3","DEV300m95"," ---","Trivial"
116221,"Draw","save-export","issues","CONFIRMED"," ---","export to html, text link to 2nd page: link lost","2010-12-24 12:09:42","2017-05-20 11:33:19","P3","OOO320m18","AOO Later","Trivial"
116231,"Draw","save-export","issues","CONFIRMED"," ---","Drawing elements with radial transparency gradients not exporting to PDF correctly.","2010-12-27 07:11:53","2015-07-24 15:15:47","P3","OOO330m18"," ---","Trivial"
116307,"Draw","ui","issues","CONFIRMED"," ---","Display the presenter screen on the right monitor","2011-01-05 07:25:10","2017-05-20 11:27:41","P3","OOo 3.2.1"," ---","Trivial"
116311,"Draw","code","issues","CONFIRMED"," ---","Problem sending a pdf file to mail from Draw","2011-01-05 13:01:12","2017-05-20 10:47:47","P3","OOO320m19"," ---","Trivial"
116617,"Draw","save-export","issues","CONFIRMED"," ---","Export SWF - line width error","2011-01-25 21:11:20","2013-08-07 15:40:43","P3","OOo 3.2.1"," ---","Trivial"
116802,"Draw","viewing","issues","CONFIRMED"," ---","Triangulation does not terminate.","2011-02-04 12:31:43","2017-05-20 10:47:56","P3","DEV300m98"," ---","Trivial"
116856,"Draw","code","issues","CONFIRMED"," ---","Deselect objects in SdrMarkView::Notify when a Hint HINT_OBJREMOVED comes along (Fup to #i73871# )","2011-02-07 14:25:18","2017-05-20 11:33:32","P3","DEV300m99"," ---","Trivial"
116983,"Draw","code","issues","CONFIRMED"," ---","XPrimitiveFactory2D ignores master pages","2011-02-16 13:26:20","2017-05-20 10:47:47","P3","DEV300m99"," ---","Trivial"
117092,"Draw","save-export","issues","CONFIRMED"," ---","Bad Image Export to pdf Document","2011-02-26 03:20:07","2013-08-07 15:40:43","P3","OOO330m20"," ---","Normal"
116244,"Draw","editing","Armin.Le.Grand","RESOLVED","FIXED","unwanted rotation of non-closed polylines","2010-12-28 12:52:51","2013-07-12 16:10:14","P3","DEV300m96","4.0.0","Trivial"
116803,"Draw","ui","Mathias_Bauer","CLOSED","FIXED","Crash when closing stylist with closer","2011-02-04 12:43:56","2013-03-01 20:23:21","P2","DEV300m99","3.4.1","Trivial"
117042,"Draw","code","oc","CLOSED","FIXED","Deadlock while inserting linked graphic and closing document","2011-02-21 13:33:38","2017-05-20 10:30:55","P2","DEV300m99","3.4.1","Trivial"
115962,"Draw","save-export","Armin.Le.Grand","CLOSED","FIXED","Broken antialiasing on exporting curved objects to PDF","2010-12-07 10:38:22","2017-05-20 10:33:55","P3","OOo 3.3 RC7"," ---","Trivial"
116872,"Draw","code","Armin.Le.Grand","CLOSED","FIXED","drawinglayer: BPixelRasterToBitmapEx causes false valgrind positive in rtl_crc32","2011-02-08 12:04:25","2017-05-20 10:30:48","P3","DEV300m99"," ---","Trivial"
115852,"Draw","code","clippka","CLOSED","NOT_AN_OOO_ISSUE","[non-pro] error, when click on object till in clipboard","2010-11-30 22:05:07","2010-12-03 11:27:17","P3","DEV300m93"," ---","Trivial"
115813,"Draw","editing","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","3D Settings tool bar grayed out and unusable when 3D object selected or created.  Draw unusable for Orthographic or perspective drawings.","2010-11-28 04:42:40","2010-11-28 19:57:09","P3","OOo 3.2.1"," ---","Trivial"
115849,"Draw","editing","graphicsneedsconfirm","CLOSED","DUPLICATE","bezier curves handling and viewing is broken","2010-11-30 20:46:04","2010-12-01 07:53:55","P3","DEV300m92"," ---","Trivial"
116233,"Draw","editing","graphicsneedsconfirm","CLOSED","DUPLICATE","Scroll bars persist while editing math formula","2010-12-27 14:44:26","2011-01-07 08:34:58","P3","OOO330m18"," ---","Trivial"
116368,"Draw","programming","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","OpenOffice Draw, Error en grid.","2011-01-08 22:26:50","2011-03-04 10:26:26","P3","OOO330m18"," ---","Trivial"
116576,"Draw","formatting","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","When applying gradient to pages, the first page is not affected.","2011-01-23 16:27:41","2011-01-24 12:14:23","P3","OOo 3.2.1"," ---","Trivial"
116769,"Draw","editing","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","Changing default fill color does not save it","2011-02-02 19:19:50","2011-02-03 08:04:03","P3","OOO330m19"," ---","Trivial"
117167,"Draw","open-import","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","Default font cannot be changed for drawing template.","2011-03-01 23:41:34","2012-06-13 12:28:57","P3","OOo 3.3"," ---","Normal"
116635,"Draw","code","groucho266","CLOSED","FIXED","TextDecoratedPortionPrimitive2D has wrong shadow colors in decomposition","2011-01-26 14:08:15","2017-05-20 10:34:17","P3","DEV300m95"," ---","Trivial"
116911,"Draw","code","groucho266","CLOSED","FIXED","WorkWindow::StartPresentationMode() does not recognize -1","2011-02-10 14:20:53","2017-05-20 10:31:01","P3","DEV300m99","3.4.1","Trivial"
116763,"Draw","code","gsldev","CLOSED","FIXED","drawinglayer/source/processor2d/vclpixelprocessor2d.cxx:404 assertion ""unsatisfied query for interface of type com.sun.star.awt.XView!""","2011-02-02 09:06:17","2017-05-20 10:30:46","P3","DEV300m98","3.4.1","Trivial"
115922,"Draw","formatting","hdu","CLOSED","FIXED","Fontwork alignment floater is broken","2010-12-04 18:41:37","2017-05-20 10:31:52","P3","DEV300m82","4.0.0","Trivial"
115816,"Draw","formatting","issues","CLOSED","DUPLICATE","Replacing images facility - has been lost in latest release ...","2010-11-28 22:52:49","2017-05-20 09:59:47","P3","OOO330m15"," ---","Trivial"
115913,"Draw","code","issues","CLOSED","IRREPRODUCIBLE","Setting page width to 7.5"" crashes X","2010-12-03 23:18:48","2017-05-20 09:59:43","P3","OOO320m19"," ---","Trivial"
116177,"Draw","formatting","issues","CLOSED","IRREPRODUCIBLE","Symbol color doesn't get applied","2010-12-19 22:22:51","2017-05-20 09:59:42","P3","OOo 3.3 RC8"," ---","Trivial"
116224,"Draw","printing","issues","CLOSED","IRREPRODUCIBLE","Printout size","2010-12-24 16:00:48","2017-05-20 09:59:48","P3","OOo 1.0.0"," ---","Trivial"
116422,"Draw","code","Mathias_Bauer","CLOSED","FIXED","convert svx to new build system","2011-01-12 11:04:24","2013-02-27 22:49:18","P3","OOo 1.0.0","3.4.1","Trivial"
116923,"Draw","formatting","michael.ruess","CLOSED","DUPLICATE","Copying a Math object from Writer to Draw give initially too large size","2011-02-11 11:44:13","2013-08-07 15:40:43","P3","DEV300m99"," ---","Trivial"
116969,"Draw","ui","ooo","CLOSED","DUPLICATE","Inserting own exported svg with wrong result","2011-02-15 13:33:36","2011-02-15 14:18:31","P3","DEV300m99","3.4.1","Trivial"
116970,"Draw","ui","ooo","CLOSED","FIXED","Inserting own exported svg with wrong result","2011-02-15 13:34:52","2013-03-13 03:04:46","P3","DEV300m99","3.4.1","Trivial"
116122,"Draw","code","stephan.bergmann.secondary","CLOSED","FIXED","sd::slidesorter::view::Theme mbIsHighContrastMode uninitialized","2010-12-14 12:21:39","2011-01-21 17:07:26","P3","DEV300m95","3.4.1","Trivial"
116990,"Draw","code","stephan.bergmann.secondary","CLOSED","FIXED","svx: static aSvxMapProvider dtor called too late","2011-02-17 08:10:37","2017-05-20 10:30:40","P3","DEV300m100"," ---","Trivial"
117082,"Draw","code","stephan.bergmann.secondary","CLOSED","FIXED","editengine: static maTypeSequence instances destroyed too late","2011-02-25 15:42:42","2017-05-20 10:32:02","P3","DEV300m100"," ---","Normal"
116846,"Draw","ui","wolframgarten","CLOSED","FIXED","Wrong default color fro drawing objects","2011-02-07 12:06:31","2017-05-20 10:30:47","P3","DEV300m99","3.4.1","Trivial"
117133,"Draw","save-export","wolframgarten","CLOSED","FIXED","New shape fill color not written in all xml formats","2011-02-28 16:34:12","2013-01-23 08:21:00","P3","version58","3.4.1","Normal"
117614,"Draw","printing","issues","UNCONFIRMED"," ---","won't save printer setting after updating to 3.3.0","2011-03-30 18:23:20","2013-01-29 22:01:34","P3","version58"," ---","Normal"
117234,"Draw","ui","issues","CONFIRMED"," ---","Add equilateral triangle to Basic shapes","2011-03-05 14:21:16","2013-08-07 15:40:53","P3","version58"," ---","Normal"
117359,"Draw","code","issues","CONFIRMED"," ---","sd: DEV300_m102: WaE","2011-03-13 14:13:23","2017-05-20 10:47:56","P3","DEV300m101"," ---","Normal"
117423,"Draw","code","issues","CONFIRMED"," ---","slideshow: source/engine/shapes/drawshapesubsetting.cxx WaE","2011-03-17 10:04:22","2017-05-20 10:47:34","P3","DEV300m102"," ---","Normal"
117424,"Draw","code","issues","CONFIRMED"," ---","svx: source/dialog/framelink.cxx code error?","2011-03-17 10:07:10","2017-05-20 11:35:12","P3","DEV300m102"," ---","Normal"
117425,"Draw","code","issues","CONFIRMED"," ---","svx: source/svdraw/svdfmtf.cxx && and ||","2011-03-17 10:10:47","2017-05-20 11:35:11","P3","DEV300m102"," ---","Normal"
117426,"Draw","code","issues","CONFIRMED"," ---","svx: source/svdraw/svdoedge.cxx && and ||","2011-03-17 10:13:29","2017-05-20 11:33:53","P3","DEV300m102"," ---","Normal"
117427,"Draw","code","issues","CONFIRMED"," ---","svx: source/svdraw/svdpoev.cxx","2011-03-17 10:17:55","2017-05-20 11:35:22","P3","DEV300m102"," ---","Normal"
117428,"Draw","code","issues","CONFIRMED"," ---","svx: source/svdraw/svdview.cxx","2011-03-17 10:19:01","2017-05-20 11:33:18","P3","DEV300m102"," ---","Normal"
117429,"Draw","code","issues","CONFIRMED"," ---","svx: source/dialog/_contdlg.cxx","2011-03-17 10:30:17","2017-05-20 11:35:22","P3","DEV300m102"," ---","Normal"
117430,"Draw","code","issues","CONFIRMED"," ---","svx: source/xoutdev/_xpoly.cxx","2011-03-17 10:31:15","2017-05-20 11:35:14","P3","DEV300m102"," ---","Normal"
117441,"Draw","code","issues","CONFIRMED"," ---","cui: source/options/optgdlg.cxx && and ||","2011-03-17 14:16:41","2017-05-20 11:35:18","P3","DEV300m102"," ---","Normal"
117442,"Draw","code","issues","CONFIRMED"," ---","cui: Two error: declaration 'class SfxTabPage' does not declare anything","2011-03-17 14:24:02","2017-05-20 11:33:31","P3","DEV300m102"," ---","Normal"
117450,"Draw","viewing","issues","CONFIRMED"," ---","GM_ADVANCED-mode in EMF-Files","2011-03-18 08:16:06","2013-08-07 15:40:43","P3","version58"," ---","Normal"
117634,"Draw","formatting","issues","CONFIRMED"," ---","style is not preserved when I copy a object with style from a document to another document.","2011-03-31 19:39:48","2013-02-07 22:36:13","P3","OOo 3.3 RC10"," ---","Normal"
117640,"Draw","code","issues","CONFIRMED"," ---","avmedia: source/quicktime/player.cxx","2011-04-01 07:11:25","2017-05-20 11:33:48","P3","DEV300m102"," ---","Normal"
117700,"Draw","code","issues","CONFIRMED"," ---","cui: variable set but unused","2011-04-05 15:12:26","2017-05-20 11:33:28","P3","DEV300m105"," ---","Normal"
117715,"Draw","ui","issues","CONFIRMED"," ---","Changing table layout does not set changed-flag to file","2011-04-06 07:14:02","2017-05-20 10:48:17","P3","DEV300m105"," ---","Normal"
117750,"Draw","ui","issues","CONFIRMED"," ---","File/Export does not export animate gifs","2011-04-07 11:55:06","2015-10-15 01:48:51","P3","DEV300m105"," ---","Normal"
117752,"Draw","formatting","issues","CONFIRMED"," ---","Unexpected text wrap in textbox opened in ppt file","2011-04-07 14:02:30","2013-08-07 15:40:43","P3","OOo 3.3"," ---","Normal"
117774,"Draw","code","issues","CONFIRMED"," ---","static in editengine ImplGetSvxUnoOutlinerTextCursorSvxPropertySet causes deadlock in chart2/qa/unoapi","2011-04-08 15:07:03","2017-05-20 11:33:45","P3","DEV300m106"," ---","Normal"
117566,"Draw","code","stephan.bergmann.secondary","CLOSED","FIXED","[avmedia] gstreamer does not build on Solaris 11","2011-03-28 10:14:38","2017-05-20 10:32:06","P2","DEV300m104","3.4.1","Normal"
117968,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","crash when duplicating draw page with linked pictures","2011-05-02 14:39:17","2013-07-11 13:04:28","P3","DEV300m106","4.0.0","Normal"
117223,"Draw","save-export","graphicsneedsconfirm","CLOSED","IRREPRODUCIBLE","objects with invisible line style and hatched area fill may not export to pdf","2011-03-04 19:23:30","2012-06-13 12:32:27","P3","OOo 3.3"," ---","Normal"
118086,"Draw","open-import","issues","CLOSED","NOT_AN_OOO_ISSUE","pdf import","2011-05-27 17:04:44","2016-12-14 18:53:59","P3","OOo 3.3 RC10"," ---","Normal"
117833,"Draw","code","Mathias_Bauer","CLOSED","FIXED","svx/Library_svx.mk uses sendreportunx only for LINUX: no crash reports send on Solaris","2011-04-13 11:08:08","2017-05-20 10:31:59","P3","OOO340m0","3.4.1","Normal"
118302,"Draw","formatting","issues","UNCONFIRMED"," ---","No 'Small Capitals' font effect in  Draw","2011-07-18 15:57:55","2013-01-29 21:47:21","P3","version58"," ---","Normal"
118313,"Draw","editing","issues","UNCONFIRMED"," ---","Cannot drag selection pointer over existing element to select objects","2011-07-20 06:41:29","2017-05-20 11:33:17","P3","OOo 3.3"," ---","Normal"
118380,"Draw","viewing","issues","UNCONFIRMED"," ---","svm graphics in OLE-object are displaced when leaving edit mode","2011-08-04 13:00:16","2017-05-20 11:33:41","P3","DEV300m104"," ---","Normal"
118277,"Draw","printing","issues","UNCONFIRMED"," ---","drawing cutting problem","2011-07-12 19:29:58","2017-05-20 11:33:49","P4","version58"," ---","Normal"
118284,"Draw","printing","issues","CONFIRMED"," ---","Parts of cropped area are printed, when overlapped by other objects","2011-07-13 16:18:01","2017-05-20 11:35:21","P3","DEV300m106"," ---","Normal"
118303,"Draw","editing","issues","CONFIRMED"," ---","EPS Rendering fails after undetermined number of resizes and displays red bounding box instead","2011-07-18 22:11:55","2017-05-20 11:35:17","P3","OOo 3.3","OOo 3.3","Normal"
118267,"Draw","formatting","Armin.Le.Grand","RESOLVED","FIXED","Undo after resize and connector line width change does not resize arrowheads","2011-07-09 01:43:09","2013-07-12 16:10:49","P3","OOo 3.3","4.0.0","Normal"
118274,"Draw","save-export","sharkcow","CLOSED","IRREPRODUCIBLE","artefacts on circles in pdf","2011-07-11 15:10:52","2017-05-20 09:59:48","P3","OOo 3.2.1"," ---","Normal"
118685,"Draw","formatting","issues","UNCONFIRMED"," ---","Feature request: Text highlighting.","2011-12-19 17:11:44","2013-02-09 16:40:55","P5 (lowest)","OOo 3.3"," ---","Normal"
118686,"Draw","editing","issues","UNCONFIRMED"," ---","Bizarre rerouting of connectors when moving shapes they are connected to.","2011-12-19 17:37:45","2013-03-05 02:45:22","P5 (lowest)","OOo 3.3"," ---","Normal"
118687,"Draw","formatting","issues","UNCONFIRMED"," ---","Applying different style to connector reroutes the connector.","2011-12-19 18:05:14","2013-01-29 21:47:20","P5 (lowest)","OOo 3.3"," ---","Normal"
118693,"Draw","printing","issues","UNCONFIRMED"," ---","In Writer error by printing Frames","2011-12-23 17:03:01","2013-01-29 21:47:11","P5 (lowest)","OOo 3.3"," ---","Normal"
118701,"Draw","open-import","issues","UNCONFIRMED"," ---","Incorporate U3D Compatability","2011-12-28 23:25:01","2013-01-29 21:47:08","P5 (lowest)","OOo 3.3"," ---","Normal"
118643,"Draw","editing","issues","CONFIRMED"," ---","Unexpected behaviour with Shapes → Intersect","2011-11-25 22:18:05","2013-01-29 21:47:29","P4","OOo 3.3"," ---","Major"
118498,"Draw","editing","issues","CONFIRMED"," ---","When breaking MetaFiles Text gets corrupted","2011-10-10 16:07:26","2017-05-20 10:53:58","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Minor"
118619,"Draw","ui","issues","CONFIRMED"," ---","Labels for connectors are placed too far away from the lines they describe.","2011-11-18 17:29:11","2013-01-29 21:47:03","P5 (lowest)","OOo 3.3"," ---","Normal"
118655,"Draw","save-export","issues","CONFIRMED"," ---","Can we get ""Export as"" to do more - .pcs, .exp, .ksm  ANY of these would be great!?","2011-11-29 06:10:38","2013-01-29 21:47:30","P5 (lowest)","OOo 3.3"," ---","Normal"
118505,"Draw","ui","arielch","CLOSED","FIXED","Remove MN_OLE_OBJECT menu item from Draw/Impress contextmenu","2011-10-13 12:55:55","2012-06-13 12:31:42","P5 (lowest)","recent-trunk"," ---","Normal"
118466,"Draw","viewing","Armin.Le.Grand","CLOSED","FIXED","Replace SVG rendering","2011-09-27 08:14:47","2017-05-20 10:30:48","P5 (lowest)","version58"," ---","Normal"
118484,"Draw","formatting","Armin.Le.Grand","CLOSED","FIXED","New inserted OLEs do not get a Sytle","2011-10-06 12:53:23","2017-05-20 10:30:42","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Critical"
118485,"Draw","formatting","Armin.Le.Grand","CLOSED","FIXED","Styles for OLEs are not saved","2011-10-06 12:56:31","2017-05-20 10:30:39","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Major"
118524,"Draw","formatting","Armin.Le.Grand","CLOSED","FIXED","Activated scaled/sheared OLEs do not behave well when changing their ObjectArea","2011-10-18 12:08:15","2017-05-20 10:30:30","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Minor"
118525,"Draw","viewing","Armin.Le.Grand","CLOSED","FIXED","Rotated/Sheared OLEs are not handled correctly in slideshow","2011-10-18 16:49:19","2017-05-20 10:31:58","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118529,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","Convert to Metafile/Bitmap missing for OLEs/Images","2011-10-19 11:52:18","2017-05-20 10:31:51","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118558,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","ODF compatibility: Map import LO3.4 to AOO3.3 to solve missing attribute handling for OLEs","2011-10-31 10:00:07","2017-05-20 10:30:42","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118698,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","valid svg graphic does not import","2011-12-26 19:48:26","2017-05-20 10:31:58","P5 (lowest)","version58"," ---","Normal"
118699,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","In attached file the lines are missing when inserting it into draw document","2011-12-26 20:04:31","2017-05-20 10:32:02","P5 (lowest)","version58"," ---","Normal"
118661,"Draw","ui","graphicsneedsconfirm","CLOSED","DUPLICATE","[ES localization]Wrong Spanish translation for option ""Connect""","2011-12-01 01:32:01","2012-02-20 10:37:23","P5 (lowest)","OOo 3.3"," ---","Normal"
118920,"Draw","formatting","issues","UNCONFIRMED"," ---","while opening a pptx file, images in Impress distorted","2012-02-15 19:29:01","2013-06-15 19:22:06","P3","OOo 3.3 RC10"," ---","Normal"
119123,"Draw","open-import","issues","UNCONFIRMED"," ---","Openoffice Draw always import SVG with merged layers","2012-03-24 20:43:50","2017-05-20 11:35:10","P3","3.4.0 Beta (OOo)"," ---","Normal"
118775,"Draw","ui","issues","CONFIRMED"," ---","Shape's Area Fill Color Preview will change to first item in selector after choose other tab in Area Dialog","2012-01-12 08:41:30","2014-04-21 15:32:26","P3","3.3.0 or older (OOo)"," ---","Normal"
119010,"Draw","editing","issues","CONFIRMED"," ---","text rotated 90 deg is inverted in PDF when in landscape layout","2012-03-03 13:22:59","2017-05-20 11:55:36","P3","OOo 3.3 RC10"," ---","Normal"
119105,"Draw","viewing","issues","CONFIRMED"," ---","Added SVG example is not shown correct","2012-03-21 10:17:25","2017-05-20 11:35:23","P3","3.4.0 Beta (OOo)"," ---","Normal"
119178,"Draw","editing","issues","CONFIRMED"," ---","Reactivate old Fontwork feature under the correct name (Text on curve) and better UI","2012-04-03 15:33:03","2017-05-20 11:35:09","P3","3.4.0 Beta (OOo)"," ---","Normal"
119179,"Draw","editing","issues","CONFIRMED"," ---","Extend the color replacer to show color as hex code, evtl. allow adding color to palette","2012-04-03 15:52:44","2017-05-20 11:35:13","P3","3.4.0 Beta (OOo)"," ---","Normal"
118719,"Draw","editing","issues","CONFIRMED"," ---","No undo for activating OLE and changing pos/size of the OLE embedding frame","2012-01-03 13:34:00","2017-05-20 11:35:10","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118757,"Draw","formatting","issues","CONFIRMED"," ---","Copy/paste a table from a writer document to draw, most table settings are ignored or misinterpreted","2012-01-11 06:48:50","2013-01-29 21:47:11","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118758,"Draw","editing","issues","CONFIRMED"," ---","Drag and drop page to another draw, object's height/width ratio changed","2012-01-11 07:14:37","2013-01-29 21:47:23","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118772,"Draw","formatting","issues","CONFIRMED"," ---","Users' styles can not be transferred with copy / paste to another drawing","2012-01-12 05:49:10","2013-01-29 21:47:03","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Major"
118773,"Draw","formatting","issues","CONFIRMED"," ---","Set borders of merged cells in table, it shows wrong","2012-01-12 06:54:47","2013-01-29 21:47:22","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118788,"Draw","save-export","issues","CONFIRMED"," ---","Save As--->Layer inserted order / Layer order, Misunderstanding?!","2012-01-16 06:02:27","2018-09-09 15:07:46","P5 (lowest)","OOo 3.3"," ---","Major"
119118,"Draw","code","issues","ACCEPTED"," ---","z command in d attribute in svg sets the 'current point' wrong","2012-03-23 17:54:24","2017-05-20 10:44:19","P3","recent-trunk"," ---","Normal"
118855,"Draw","printing","issues","ACCEPTED"," ---","Print preparation leaves unwanted graphic rests","2012-01-30 15:34:50","2017-05-20 11:35:17","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118780,"Draw","open-import","Armin.Le.Grand","RESOLVED","FIXED","copy title and desc from svg file to graphic object property when inserting a svg graphic","2012-01-12 20:17:29","2013-07-12 16:11:24","P5 (lowest)","3.4.0 Beta (OOo)","4.0.0","Normal"
118898,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","OOO Draw adds 1 pixel in width and height when you copy something into buffer from it","2012-02-10 15:30:05","2012-09-06 02:52:23","P3","OOO330m2"," ---","Normal"
119115,"Draw","code","Armin.Le.Grand","CLOSED","DUPLICATE","svg: in d attribute the movement in zm has to start at the beginning of the previous subpath","2012-03-23 17:26:57","2017-05-20 09:59:46","P3","recent-trunk"," ---","Normal"
119125,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","Break and Convert actions in AOO Draw corrupt imported SVG","2012-03-25 11:58:01","2017-05-20 11:42:13","P3","3.4.0 Beta (OOo)","4.0.0","Normal"
118813,"Draw","code","awf.aoo","CLOSED","FIXED","Slide Preview ignores Landscape Page Layout","2012-01-18 12:28:31","2013-02-22 21:55:05","P3","3.4.0 Beta (OOo)","4.0.0","Normal"
118973,"Draw","editing","issues","CLOSED","IRREPRODUCIBLE","Grouping objects made most invisible","2012-02-24 22:57:40","2017-05-20 09:59:44","P3","OOo 3.3"," ---","Major"
118729,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","linked svg graphic looses link","2012-01-05 16:27:02","2017-05-20 10:31:59","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118730,"Draw","printing","Armin.Le.Grand","CLOSED","FIXED","embedded svg graphic is printed wrong","2012-01-05 16:48:46","2012-06-25 06:49:28","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118732,"Draw","editing","Armin.Le.Grand","CLOSED","IRREPRODUCIBLE","Embedded svg graphics are lost when other ones are inserted","2012-01-05 17:40:31","2012-01-13 17:39:24","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118737,"Draw","viewing","Armin.Le.Grand","CLOSED","FIXED","style element in svg is not used for other basic shapes than rectangle","2012-01-08 16:46:18","2012-06-25 06:50:47","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118779,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","Rendering is broken after update of linked svg graphic","2012-01-12 19:55:50","2012-09-06 03:33:59","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118783,"Draw","save-export","Armin.Le.Grand","CLOSED","FIXED","svg export produces invalid file","2012-01-14 16:15:16","2017-05-20 10:31:53","P5 (lowest)","recent-trunk"," ---","Normal"
118784,"Draw","open-import","Armin.Le.Grand","CLOSED","FIXED","svg problems with viewport, viewBox and preserveAspectRatio","2012-01-14 23:23:36","2012-09-06 03:06:19","P5 (lowest)","recent-trunk"," ---","Normal"
118804,"Draw","save-export","Armin.Le.Grand","CLOSED","FIXED","Export file as bmp, change ""Resolution"", the result is not correct","2012-01-17 08:03:39","2012-08-28 09:03:05","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Major"
118805,"Draw","viewing","Armin.Le.Grand","CLOSED","FIXED","3D: With some 3D shapes applying LineDashing could loop","2012-01-17 11:43:35","2012-08-28 09:05:30","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118816,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","svg: breaking looses color attribute of text","2012-01-18 21:26:23","2012-08-28 08:53:41","P5 (lowest)","recent-trunk"," ---","Normal"
118817,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","svg: Example does place markers wrong (with offset) at line start/end","2012-01-18 21:52:04","2012-08-28 08:52:06","P5 (lowest)","recent-trunk"," ---","Normal"
118822,"Draw","code","Armin.Le.Grand","CLOSED","FIXED","Convert several lines with round line caps to 3D crashes, depending on the number of lines","2012-01-21 13:04:33","2017-05-20 10:31:51","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118824,"Draw","printing","Armin.Le.Grand","CLOSED","FIXED","Object position changes for printing or export-as-pdf","2012-01-22 19:26:41","2017-05-20 10:31:56","P5 (lowest)","version58"," ---","Major"
118828,"Draw","ui","Armin.Le.Grand","CLOSED","FIXED","Add new color picker to Apache OpenOffice","2012-01-23 16:37:02","2012-09-06 02:57:46","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118829,"Draw","viewing","Armin.Le.Grand","CLOSED","FIXED","Enhance Svg gradient output","2012-01-23 16:53:19","2017-05-20 10:32:02","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118834,"Draw","code","Armin.Le.Grand","CLOSED","FIXED","Unify TextBreakupHelper","2012-01-25 17:44:47","2017-05-20 10:31:51","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
118838,"Draw","editing","Armin.Le.Grand","CLOSED","FIXED","Enhance LineGeometry creators to create single Polygons in all cases","2012-01-26 15:10:47","2017-05-20 10:32:07","P5 (lowest)","3.4.0 Beta (OOo)"," ---","Normal"
