"Issue ID","Product","Component","Assignee","Status","Resolution","Summary","Opened","Changed","Priority","Version","Target Milestone","Severity"
108429,"Calc","viewing","spreadsheet","CLOSED","FIXED","Flickering in complex forms - Regression","2010-01-18 16:20:21","2010-01-18 17:25:17","P3","recent-trunk"," ---","Trivial"
108437,"Calc","formatting","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Need to format cells with M, K, B","2010-01-18 19:49:56","2010-01-19 13:23:33","P3","OOO310m9"," ---","Trivial"
108447,"Calc","editing","spreadsheet","CLOSED","DUPLICATE","Calc does not allow user to replace content in unprotected cell with search & replace (only allows it manually)","2010-01-19 10:22:53","2010-01-19 17:59:58","P3","OOo 3.0"," ---","Trivial"
108478,"Calc","viewing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Number  viewing probelm","2010-01-20 10:51:09","2010-03-15 17:26:15","P3","OOo 1.0.0"," ---","Trivial"
108532,"Calc","viewing","spreadsheet","CLOSED","DUPLICATE","Auto outline group  for subtotals!","2010-01-21 09:48:38","2010-01-22 13:12:40","P3","OOO320m8"," ---","Trivial"
108539,"Calc","editing","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","Using names in Calc gives problems when inserting a column","2010-01-21 12:03:30","2010-02-03 10:13:32","P3","DEV300m49"," ---","Trivial"
106598,"Calc","ui","suchithra75","CLOSED","IRREPRODUCIBLE","spreadsheet hijacks command-tilde on OS X","2009-11-04 10:59:52","2017-05-20 09:58:38","P3","OOo 3.1.1"," ---","Trivial"
107129,"Calc","ui","swneedsconfirm","CLOSED","DUPLICATE","One OLE-source <-> many OLE frames","2009-11-23 08:31:23","2009-11-23 13:38:50","P3","OOO310m19"," ---","Trivial"
107338,"Calc","code","thb","CLOSED","FIXED","R1C1 parser fails to parse ranges","2009-12-01 02:11:45","2017-05-20 10:20:22","P3","DEV300m65"," ---","Trivial"
107339,"Calc","open-import","thb","CLOSED","FIXED","Determine in-line array size more reliably","2009-12-01 02:21:13","2017-05-20 10:33:56","P3","DEV300m65"," ---","Trivial"
107340,"Calc","open-import","thb","CLOSED","FIXED","Correctly import sheet protection options","2009-12-01 03:04:31","2017-05-20 10:33:46","P3","DEV300m65"," ---","Trivial"
107342,"Calc","code","thb","CLOSED","FIXED","Disable context menu on protected cells with appropriate sheet protection option is set","2009-12-01 03:19:47","2017-05-20 10:34:17","P3","DEV300m65"," ---","Trivial"
107458,"Calc","editing","thb","CLOSED","FIXED","Range separators are still hard-coded in some places","2009-12-05 15:55:17","2017-05-20 11:41:50","P3","DEV300m65"," ---","Trivial"
105933,"Calc","save-export","thomas.klarhoefer","CLOSED","FIXED","Saving as encrypted xls document fails to encrypt certain records.","2009-10-15 19:42:57","2013-08-07 15:14:47","P3","DEV300m60"," ---","Trivial"
105940,"Calc","code","thomas.klarhoefer","CLOSED","FIXED","DataPilot: Ensure that formula cells are interpreted when populating the cache.","2009-10-16 00:05:59","2013-08-07 15:14:47","P3","DEV300m60"," ---","Trivial"
105960,"Calc","ui","thomas.klarhoefer","CLOSED","FIXED","UNDO button will not become active","2009-10-16 13:28:33","2013-08-07 15:14:30","P3","OOO320m2"," ---","Trivial"
105964,"Calc","save-export","thomas.klarhoefer","CLOSED","FIXED","Protection Hide All lost upon save if Protected was disabled","2009-10-16 14:03:57","2013-08-07 15:14:47","P3","OOO320m2"," ---","Trivial"
106045,"Calc","save-export","thomas.klarhoefer","CLOSED","FIXED","Sheet protection isn't saved if nothing else is changed","2009-10-19 16:01:34","2013-08-07 15:14:30","P3","OOO320m2"," ---","Trivial"
106108,"Calc","printing","thomas.klarhoefer","CLOSED","FIXED","Set margins with mouse in Calc don´t enable the Save button","2009-10-20 20:31:11","2017-05-20 10:30:42","P3","OOO320m1","3.4.0","Trivial"
106580,"Calc","formatting","thomas.klarhoefer","CLOSED","FIXED","formatting/unformatting underline with multiple cells at once not possible","2009-11-03 13:22:06","2017-05-20 10:30:49","P3","OOO310m19","3.4.0","Trivial"
107151,"Calc","code","thomas.klarhoefer","CLOSED","FIXED","formula - if() construct not parsed correctly","2009-11-23 18:12:07","2013-08-07 15:14:30","P3","OOO310m9"," ---","Trivial"
107170,"Calc","save-export","thomas.klarhoefer","CLOSED","FIXED","Excel export: Wrong font in default cell style","2009-11-24 14:02:27","2013-08-07 15:14:30","P3","OOO320m5"," ---","Trivial"
107201,"Calc","open-import","thomas.klarhoefer","CLOSED","FIXED","loading large html file in scalc hangs","2009-11-25 12:20:01","2017-05-20 10:30:42","P3","OOO310m9","3.4.0","Trivial"
107275,"Calc","open-import","thomas.klarhoefer","CLOSED","FIXED","Ecxel import: Chart loses complex source range","2009-11-27 16:07:13","2013-08-07 15:14:30","P3","OOo 3.2 Beta 1"," ---","Trivial"
107501,"Calc","programming","thomas.klarhoefer","CLOSED","FIXED","Indirect and Address functions with space in label sheet","2009-12-07 15:40:55","2013-08-07 15:14:30","P3","OOO320m7"," ---","Trivial"
107518,"Calc","programming","thomas.klarhoefer","CLOSED","FIXED","Link in INDIRECT broken when open in 3.2.","2009-12-08 03:12:57","2013-08-07 15:14:30","P3","OOO320m7"," ---","Trivial"
107729,"Calc","open-import","thomas.klarhoefer","CLOSED","FIXED","[kohei03] importing a certain xls document with embedded chart crashes.","2009-12-16 19:39:01","2013-08-07 15:14:47","P3","DEV300m61"," ---","Trivial"
107741,"Calc","editing","thomas.klarhoefer","CLOSED","FIXED","No Groups after performing Subtotals","2009-12-17 10:20:28","2013-08-07 15:14:30","P3","OOO320m6"," ---","Trivial"
107817,"Calc","formatting","u235","CLOSED","DUPLICATE","function ""CONCATENAR"" does not calculate, but is shown as text if cell is formatted as text","2009-12-21 16:37:46","2009-12-21 17:35:41","P3","OOo 3.1"," ---","Trivial"
108064,"Calc","ui","yfjiang","CLOSED","FIXED","crash: when updating two xls files with cross-linked cells","2010-01-04 14:00:55","2017-05-20 10:33:44","P3","OOo 3.2"," ---","Trivial"
106204,"Calc","ui","issues","CLOSED","FIXED","AutoFilter on a sheet disappears if AutoFilter applied on other sheet","2009-10-22 19:19:47","2017-05-20 10:33:57","P4","OOO310m9"," ---","Trivial"
106953,"Calc","printing","issues","CLOSED","DUPLICATE","Restart page numbering for each sheet","2009-11-16 17:42:45","2017-05-20 09:52:58","P4","OOO310m19"," ---","Trivial"
108181,"Calc","viewing","issues","CLOSED","IRREPRODUCIBLE","Problem with displaying of horizontal scrollbar (list of choice)","2010-01-09 16:23:59","2017-05-20 09:57:38","P4","OOo 3.1.1"," ---","Trivial"
105908,"Calc","editing","spreadsheet","CLOSED","DUPLICATE","COUNTIF cannot count empty cells the same way as Excel","2009-10-14 20:37:48","2009-10-14 20:53:27","P4","OOo 3.0.1"," ---","Trivial"
106464,"Calc","editing","spreadsheet","CLOSED","IRREPRODUCIBLE","Can't enter  ""DB:""  in a cell","2009-10-30 07:58:18","2009-11-24 18:07:40","P4","OOO310m9"," ---","Trivial"
106625,"Calc","editing","spreadsheet","CLOSED","DUPLICATE","Toolbar Butoon ""Copy Format"" does not work properly","2009-11-05 09:56:40","2009-11-05 11:01:39","P4","OOO310m11"," ---","Trivial"
106869,"Calc","save-export","spreadsheet","CLOSED","DUPLICATE","Error save format Excel 5.0 files containing symbols cyrillic","2009-11-12 20:51:03","2009-11-13 08:37:26","P4","OOO310m19"," ---","Trivial"
106977,"Calc","formatting","spreadsheet","CLOSED","DUPLICATE","damaged time format hh:mm:ss and [hh]:mm:ss for Nos bigger 65535","2009-11-17 15:54:43","2009-11-17 19:31:58","P4","OOO310m19"," ---","Trivial"
107293,"Calc","ui","spreadsheet","CLOSED","DUPLICATE","""Enter"" key does not close password confirm dialog","2009-11-29 15:04:35","2009-11-30 07:01:32","P4","OOO310m9"," ---","Trivial"
107380,"Calc","editing","spreadsheet","CLOSED","IRREPRODUCIBLE","vlookup exact does not mean exact","2009-12-02 12:31:18","2009-12-04 08:17:50","P4","OOo 3.1.1"," ---","Trivial"
108134,"Calc","formatting","spreadsheet","CLOSED","DUPLICATE","notes display underneath form controls","2010-01-07 15:29:00","2010-01-08 20:55:36","P4","OOo 3.1.1"," ---","Trivial"
108404,"Calc","formatting","yfjiang","CLOSED","FIXED","value return 0 from link of calc file with password","2010-01-18 09:06:43","2017-05-20 11:42:08","P4","OOO320m10"," ---","Trivial"
108503,"Calc","code","caolanm","CLOSED","FIXED","sc: empty files","2010-01-20 17:06:37","2013-08-07 15:14:47","P5 (lowest)","DEV300m69"," ---","Trivial"
107316,"Calc","open-import","issues","CLOSED","OBSOLETE","Lock file confusion","2009-11-30 10:29:27","2013-09-01 20:57:23","P5 (lowest)","OOo 3.1"," ---","Trivial"
107427,"Calc","open-import","spreadsheet","CLOSED","DUPLICATE","List box in .xlsx excel 2007 doesn't convert w/value range","2009-12-03 21:14:42","2010-03-12 21:39:16","P5 (lowest)","OOo 3.1.1"," ---","Trivial"
107770,"Calc","formatting","spreadsheet","CLOSED","DUPLICATE","Number format: left alignment of currency symbol","2009-12-18 15:07:54","2010-01-05 09:16:30","P5 (lowest)","recent-trunk"," ---","Trivial"
108030,"Calc","code","spreadsheet","CLOSED","NOT_AN_OOO_ISSUE","calc Sum function varies in amount.","2010-01-02 15:18:02","2010-01-03 10:59:04","P5 (lowest)","OOo 3.1.1"," ---","Trivial"
108753,"Calc","editing","issues","UNCONFIRMED"," ---","OOO calc (spreadsheet) crashes when QuicKeys 4 is active","2010-01-29 07:07:47","2013-01-29 21:54:25","P3","OOO310m19"," ---","Trivial"
109276,"Calc","editing","issues","UNCONFIRMED"," ---","Calc is extremely slow when spreadsheet has many notes (comments)","2010-02-15 09:20:12","2016-02-09 22:30:32","P3","OOo 3.2 RC5"," ---","Trivial"
110161,"Calc","open-import","issues","UNCONFIRMED"," ---","Filters not converting when opening .xls / .xlsx files","2010-03-16 09:48:59","2013-03-11 14:59:48","P3","OOo 1.0.0"," ---","Trivial"
110636,"Calc","formatting","issues","UNCONFIRMED"," ---","[collaboration] Allow to insert comment (note) in shared mode","2010-04-06 05:07:12","2014-01-15 19:50:26","P3","DEV300m75"," ---","Trivial"
111016,"Calc","save-export","issues","UNCONFIRMED"," ---","Claims that document is in use upon save when opening document on network share and leaving it open for a long time","2010-04-20 14:40:45","2014-01-10 10:44:24","P3","OOO320m12"," ---","Trivial"
109556,"Calc","editing","issues","CONFIRMED"," ---","paste special with link of an empty cell doesn't link anything","2010-02-24 00:23:37","2018-04-26 14:10:54","P2","OOo 1.0.0"," ---","Trivial"
109759,"Calc","open-import","issues","CONFIRMED"," ---","Calc documents get bigger when you save them in xls format","2010-03-03 09:44:20","2017-05-20 11:55:35","P2","OOO320m11"," ---","Normal"
110486,"Calc","ui","issues","CONFIRMED"," ---","Calc/Writer: data loss on import table from .html file","2010-03-30 10:09:41","2013-01-29 21:39:28","P2","OOO320m14"," ---","Trivial"
108634,"Calc","formatting","issues","CONFIRMED"," ---","File links altered to all lower case in formulae","2010-01-25 07:11:43","2013-01-29 21:43:22","P3","OOo 3.1.1"," ---","Trivial"
108642,"Calc","editing","issues","CONFIRMED"," ---","Cell selection/highlighting broken after Search/Replace on multiple sheets","2010-01-25 10:30:16","2014-08-06 14:36:50","P3","OOO320m10"," ---","Trivial"
108673,"Calc","code","issues","CONFIRMED"," ---","hyperlink-target not updated after insertion of new line","2010-01-26 09:37:19","2013-02-19 00:58:40","P3","OOo 3.1.1"," ---","Trivial"
108713,"Calc","formatting","issues","CONFIRMED"," ---","Switch off option requested for ""Cell formatting remembers inputs with special formatting like date or currency""","2010-01-27 13:37:06","2013-08-01 10:51:34","P3","OOo 3.1.1"," ---","Trivial"
108727,"Calc","save-export","issues","CONFIRMED"," ---","Saving as CSV format on closing Calc could lead to data loss","2010-01-27 23:45:45","2017-05-20 10:44:59","P3","OOO310m19"," ---","Trivial"
108752,"Calc","open-import","issues","CONFIRMED"," ---","xlsx Not Appearing as Spreadsheet","2010-01-29 04:42:08","2013-08-29 18:07:15","P3","OOo 3.1.1"," ---","Trivial"
108773,"Calc","open-import","issues","CONFIRMED"," ---","Misinterpretation of relative path information from EXCEL should be avoided by open-input filter","2010-01-29 14:48:09","2013-01-29 21:49:41","P3","OOo 3.2 RC4"," ---","Trivial"
108816,"Calc","formatting","issues","CONFIRMED"," ---","Word wrap will not apply to URL (with URL recognition on)","2010-02-01 11:47:34","2013-01-29 21:52:52","P3","OOO310m19"," ---","Trivial"
108912,"Calc","formatting","issues","CONFIRMED"," ---","pageformat get lost on copy a speadsheet","2010-02-03 17:10:26","2013-08-20 13:46:37","P3","OOo 3.1.1"," ---","Normal"
108991,"Calc","programming","issues","CONFIRMED"," ---","COUNTIF gives inconsistent counts of empty arrays","2010-02-05 16:48:41","2013-12-29 07:10:34","P3","OOO320m12"," ---","Trivial"
109011,"Calc","formatting","issues","CONFIRMED"," ---","[Calc] diagram generation failure","2010-02-06 14:21:37","2013-08-16 12:03:56","P3","OOo 3.1.1"," ---","Trivial"
109074,"Calc","code","issues","CONFIRMED"," ---","Sort data by using phonetic guides(ruby)","2010-02-09 11:04:03","2013-01-29 21:52:50","P3","DEV300m71"," ---","Trivial"
109084,"Calc","editing","issues","CONFIRMED"," ---","search while in edit mode can cause data to be overwritten","2010-02-09 16:57:34","2013-12-12 20:22:00","P3","OOo 3.1.1"," ---","Trivial"
109149,"Calc","ui","issues","CONFIRMED"," ---","Message with merging cells when there is content in any but the first, is wrong","2010-02-11 11:36:23","2013-01-29 21:42:54","P3","DEV300m71"," ---","Trivial"
109174,"Calc","open-import","issues","CONFIRMED"," ---","error in phase of importation","2010-02-11 21:18:20","2014-01-20 09:52:49","P3","OOo 1.0.0"," ---","Normal"
109209,"Calc","viewing","issues","CONFIRMED"," ---","does not show the text correctly in text import dialog if text have a space","2010-02-12 15:05:13","2013-01-29 21:44:16","P3","DEV300m71"," ---","Trivial"
109227,"Calc","editing","issues","CONFIRMED"," ---","Sorting ""auto incremented"" lists","2010-02-13 14:36:50","2013-08-15 10:57:16","P3","OOo 3.2 RC5"," ---","Trivial"
109233,"Calc","ui","issues","CONFIRMED"," ---","No text cursor in comment with freeze window","2010-02-13 18:20:06","2013-04-06 22:56:33","P3","OOo 3.2 RC5"," ---","Trivial"
109235,"Calc","formatting","issues","CONFIRMED"," ---","Formatting text in comments","2010-02-13 18:37:02","2013-01-29 21:51:52","P3","OOo 3.2 RC5"," ---","Trivial"
109236,"Calc","save-export","issues","CONFIRMED"," ---","Bad export to PDF for tables in writer and calc","2010-02-13 19:18:07","2013-01-29 21:50:34","P3","OOo 3.2 RC5"," ---","Trivial"
109243,"Calc","editing","issues","CONFIRMED"," ---","STYLE function in conditional formatting interferes with cell notes","2010-02-13 21:31:29","2013-01-29 21:40:26","P3","OOo 3.2"," ---","Trivial"
109264,"Calc","code","issues","CONFIRMED"," ---","Unexpected #VALUE! error in LINEST","2010-02-14 22:08:26","2018-11-07 19:27:32","P3","OOo 3.2 RC5"," ---","Trivial"
109271,"Calc","code","issues","CONFIRMED"," ---","ADDRESS function: cannot create absolute sheet name","2010-02-15 08:12:01","2013-01-29 21:51:45","P3","OOO320m12"," ---","Trivial"
109278,"Calc","ui","issues","CONFIRMED"," ---","Ability to modify source in Define database range dialog","2010-02-15 10:02:31","2014-01-12 07:27:51","P3","OOo 3.0"," ---","Trivial"
109381,"Calc","ui","issues","CONFIRMED"," ---","Color Palette icon non-functional","2010-02-17 18:31:38","2013-08-15 08:57:06","P3","OOO310m19"," ---","Trivial"
109420,"Calc","ui","issues","CONFIRMED"," ---","financial function VDB returns incorrect values","2010-02-18 22:19:20","2014-04-04 13:37:08","P3","3.3.0 or older (OOo)"," ---","Normal"
109445,"Calc","open-import","issues","CONFIRMED"," ---","page format change on open spreadsheet","2010-02-19 17:46:28","2013-08-15 06:26:38","P3","OOO320m12"," ---","Trivial"
109460,"Calc","save-export","issues","CONFIRMED"," ---","Export to PDF dialog: disabled field with page numbers does not look like disabled","2010-02-20 19:48:18","2013-08-15 06:40:02","P3","OOo 3.1.1"," ---","Trivial"
109482,"Calc","formatting","issues","CONFIRMED"," ---","Convert text to hyperlinks and back again","2010-02-21 10:06:48","2013-01-29 21:51:03","P3","OOo 3.1.1"," ---","Trivial"
109495,"Calc","code","issues","CONFIRMED"," ---","Backward compatibility issue - file saved with 3.1 version not opened correctly into 3.2","2010-02-21 16:36:59","2013-01-29 21:52:47","P3","OOo 3.2"," ---","Trivial"
109517,"Calc","code","issues","CONFIRMED"," ---","sc/qa/unoapi fails for ScAnnotationObj etc.","2010-02-22 13:35:14","2013-01-29 21:53:09","P3","DEV300m71"," ---","Trivial"
109524,"Calc","editing","issues","CONFIRMED"," ---","Cells in Calc formatted as Boolean (True) are treated as integer when ""fill down"" is used","2010-02-22 22:12:20","2013-01-29 21:39:56","P3","OOo 3.1.1"," ---","Trivial"
109527,"Calc","editing","issues","CONFIRMED"," ---","Unchanged cells with contents marked as changed - Calc spreadsheet","2010-02-23 08:00:28","2013-01-29 21:48:49","P3","OOo 3.2"," ---","Trivial"
109715,"Calc","editing","issues","CONFIRMED"," ---","comments in calc: top line remaining after showing","2010-03-01 18:55:59","2013-01-29 21:49:12","P3","OOo 3.2"," ---","Trivial"
109721,"Calc","editing","issues","CONFIRMED"," ---","Calculations no longer treat non-numeric text as zero","2010-03-02 03:49:59","2013-12-17 13:58:58","P3","OOo 3.2"," ---","Trivial"
109728,"Calc","code","issues","CONFIRMED"," ---","~ScAutoFormatObj uses cleared ScGlobal","2010-03-02 08:53:04","2017-05-20 11:35:08","P3","DEV300m72"," ---","Trivial"
109731,"Calc","editing","issues","CONFIRMED"," ---","Request for simple line arrow","2010-03-02 10:46:44","2013-01-29 21:45:38","P3","OOO320m12"," ---","Trivial"
109737,"Calc","open-import","issues","CONFIRMED"," ---","Sample file opens very slow","2010-03-02 13:20:28","2017-05-20 11:55:33","P3","DEV300m72"," ---","Normal"
109784,"Calc","formatting","issues","CONFIRMED"," ---","User Conditional Format doesn't persist","2010-03-03 17:04:49","2013-08-09 13:14:36","P3","OOO320m12"," ---","Normal"
109818,"Calc","ui","issues","CONFIRMED"," ---","bug in spreadsheet after making selection A>Z or Z>A","2010-03-04 14:51:12","2013-03-07 08:36:47","P3","3.4.1"," ---","Trivial"
109832,"Calc","editing","issues","CONFIRMED"," ---","Can't grab cell reference from another sheet in particular document in particular cells","2010-03-05 01:01:51","2013-01-29 21:40:48","P3","OOo 3.1.1"," ---","Trivial"
109834,"Calc","editing","issues","CONFIRMED"," ---","Calc converts '%2B' in URL to '+' in .xls file","2010-03-05 02:33:41","2013-08-09 12:55:09","P3","OOO310m11"," ---","Trivial"
109873,"Calc","save-export","issues","CONFIRMED"," ---","Copying non-continuous cell ranges to text editor","2010-03-06 14:21:41","2013-08-09 10:10:42","P3","OOo 3.2"," ---","Normal"
109893,"Calc","formatting","issues","CONFIRMED"," ---","date not recognised as date: ""01. Feber 2010  20:42:22""","2010-03-07 11:03:30","2013-02-07 22:37:52","P3","OOO310m1"," ---","Trivial"
109940,"Calc","code","issues","CONFIRMED"," ---","DataPilot´s result is restricted to 2^14 rows","2010-03-08 15:46:16","2013-01-29 21:52:30","P3","OOo 3.2"," ---","Trivial"
109969,"Calc","editing","issues","CONFIRMED"," ---","url in formular input line can not be travelled / edited by cursor","2010-03-09 11:49:42","2013-02-03 22:28:33","P3","OOo 3.2"," ---","Trivial"
110020,"Calc","formatting","issues","CONFIRMED"," ---","Exporting cell in date format yyyy.mm.dd fails for pre 1900's","2010-03-10 14:56:49","2013-08-08 09:50:58","P3","OOO320m12"," ---","Trivial"
110037,"Calc","editing","issues","CONFIRMED"," ---","Calc: editing centered cells -> text misplaced and can not be edited in cell completely","2010-03-10 20:35:18","2013-01-29 21:38:41","P3","OOo 2.4.1"," ---","Trivial"
110074,"Calc","code","issues","CONFIRMED"," ---","treatment of ODF Author Fields","2010-03-12 12:32:43","2017-05-20 11:11:42","P3","OOo 3.0"," ---","Trivial"
110086,"Calc","ui","issues","CONFIRMED"," ---","Missing keybord shortkey","2010-03-12 21:46:18","2013-08-09 10:46:07","P3","OOo 1.0.0"," ---","Normal"
110105,"Calc","save-export","issues","CONFIRMED"," ---","calc to dbase ""save as""","2010-03-13 19:15:18","2013-08-05 07:58:30","P3","OOO320m12"," ---","Trivial"
110112,"Calc","open-import","issues","CONFIRMED"," ---","Wrong warning message about too many columns when importing some XLS file with macros","2010-03-14 12:43:20","2013-01-29 21:41:24","P3","OOo 3.2"," ---","Trivial"
110122,"Calc","ui","issues","CONFIRMED"," ---","Copying a chart while in Edit mode appears to be blank (only copies chart area)","2010-03-15 03:05:51","2013-08-05 08:37:28","P3","OOO320m12"," ---","Trivial"
110128,"Calc","save-export","issues","CONFIRMED"," ---","conditional formating bug excel 2003 <--> calc","2010-03-15 11:39:45","2013-01-29 21:40:37","P3","OOO320m12"," ---","Trivial"
110133,"Calc","editing","issues","CONFIRMED"," ---","Supply error values in AutoFilter selection","2010-03-15 12:45:23","2013-01-29 21:51:42","P3","OOo 3.2"," ---","Trivial"
110143,"Calc","editing","issues","CONFIRMED"," ---","When Validation uses fixed addressing '$' ... It shouldn't always ...","2010-03-15 16:29:21","2013-08-05 07:30:40","P3","OOO320m12"," ---","Trivial"
110189,"Calc","code","issues","CONFIRMED"," ---","OO Solver fails where MS solver works","2010-03-17 12:32:54","2014-03-25 09:56:37","P3","OOO320m9"," ---","Major"
110209,"Calc","editing","issues","CONFIRMED"," ---","Cannot easily size comment frame.","2010-03-18 09:57:50","2013-08-04 11:39:32","P3","OOo 3.2"," ---","Trivial"
110211,"Calc","editing","issues","CONFIRMED"," ---","Change menu item 'insert' comment to 'insert/edit'","2010-03-18 10:03:14","2013-08-04 11:42:19","P3","OOo 3.2"," ---","Trivial"
110261,"Calc","viewing","issues","CONFIRMED"," ---","Defect detected for [Window]-[Freeze] in scalc OOv3.2.0m12.","2010-03-19 15:24:54","2013-08-04 08:43:22","P3","OOO320m12"," ---","Trivial"
110299,"Calc","save-export","issues","CONFIRMED"," ---","very slow saving and loading time","2010-03-22 10:56:55","2013-09-28 23:45:18","P3","3.4.1"," ---","Trivial"
110360,"Calc","formatting","issues","CONFIRMED"," ---","Autofiler on date column displays wrong info with YYYY-MM-DD;@ format (imported from Excel)","2010-03-24 13:22:28","2017-05-20 11:11:37","P3","OOO320m12"," ---","Trivial"
110405,"Calc","editing","issues","CONFIRMED"," ---","Can you exclude the plural objects which you chose from choice?","2010-03-26 09:02:58","2013-08-02 11:35:43","P3","OOO320m12"," ---","Trivial"
110421,"Calc","code","issues","CONFIRMED"," ---","Create 3D formula's","2010-03-26 18:06:41","2013-01-29 21:49:04","P3","OOo 3.2"," ---","Trivial"
110449,"Calc","ui","issues","CONFIRMED"," ---","Difficult to move between sheets","2010-03-28 15:24:50","2013-08-01 10:31:24","P3","OOo 3.2"," ---","Trivial"
110475,"Calc","ui","issues","CONFIRMED"," ---","characters in input line truncated at bottom if scale >> 100%","2010-03-29 19:25:41","2017-05-20 11:33:50","P3","OOo 3.2"," ---","Trivial"
110500,"Calc","viewing","issues","CONFIRMED"," ---","On error LOG should return #NUM! or #VALUE! and not Err:502","2010-03-30 17:26:13","2013-08-01 05:36:32","P3","OOo 1.0.0"," ---","Trivial"
110502,"Calc","formatting","issues","CONFIRMED"," ---","Calc in Version 3.2.0 of OO does not display correctly a Microsoft Excell file","2010-03-30 18:40:19","2013-08-01 05:29:32","P3","OOo 1.0.0"," ---","Trivial"
110513,"Calc","editing","issues","CONFIRMED"," ---","Optimal column-width does not work as expected","2010-03-31 07:52:33","2013-01-29 21:48:52","P3","OOO320m12"," ---","Trivial"
110527,"Calc","formatting","issues","CONFIRMED"," ---","Colors do not apply to whole cell when it contains superscripts","2010-03-31 15:20:31","2013-01-29 21:52:58","P3","OOO310m19"," ---","Trivial"
110651,"Calc","viewing","issues","CONFIRMED"," ---","Detectiv arrow does not use the shortest way","2010-04-06 14:49:53","2017-05-20 11:11:16","P3","DEV300m75"," ---","Trivial"
110678,"Calc","programming","issues","CONFIRMED"," ---","circular reference iteration stop before convergence","2010-04-07 21:36:40","2014-02-18 15:53:10","P3","OOO310m19"," ---","Major"
110715,"Calc","save-export","issues","CONFIRMED"," ---","Gant Chart transferring to Excel spreadsheet","2010-04-09 09:43:55","2013-12-19 13:06:19","P3","OOo 1.0.0"," ---","Trivial"
110752,"Calc","viewing","issues","CONFIRMED"," ---","Dynamic Table & Autofilter ignores data in cell","2010-04-09 20:28:09","2013-11-27 18:19:11","P3","4.1.0-dev"," ---","Trivial"
110809,"Calc","ui","issues","CONFIRMED"," ---","Custom sort needs to be at column level not for entire sort","2010-04-12 14:33:25","2013-08-29 18:15:34","P3","OOO320m12"," ---","Trivial"
110834,"Calc","save-export","issues","CONFIRMED"," ---","Choose the endofline char in text exports.","2010-04-13 10:30:50","2014-01-11 15:37:01","P3","DEV300m70"," ---","Trivial"
110862,"Calc","code","issues","CONFIRMED"," ---","sc/qa/unoapi fails for sc.ScDataPilotTableObj::com::sun::star::sheet::XDataPilotTable::refresh()","2010-04-14 09:15:50","2017-05-20 11:35:19","P3","DEV300m76"," ---","Trivial"
110931,"Calc","formatting","issues","CONFIRMED"," ---","csv line contents are incorrectly shown","2010-04-16 08:33:37","2017-05-20 11:11:13","P3","OOO310m19"," ---","Trivial"
110949,"Calc","configuration","issues","CONFIRMED"," ---","""Format – AutoCorrect – While Tpying"" not available in calc","2010-04-16 17:34:48","2013-07-29 08:29:39","P3","OOo 3.2"," ---","Trivial"
110996,"Calc","editing","issues","CONFIRMED"," ---","turn off edit directly in cell -- get Fast navigation","2010-04-19 20:12:53","2013-07-26 15:20:35","P3","OOo 1.0.0"," ---","Trivial"
111002,"Calc","save-export","issues","CONFIRMED"," ---","save it as Excel, the change of the Chart is lost","2010-04-20 08:30:46","2013-08-07 15:13:10","P3","OOO320m10"," ---","Trivial"
111032,"Calc","code","issues","CONFIRMED"," ---","sc/qa/unoapi sc.ScAccessibleCell::com::sun::star::accessibility::XAccessibleText getCharacterBounds() failure","2010-04-21 09:32:41","2013-01-29 21:40:34","P3","DEV300m76"," ---","Trivial"
111037,"Calc","editing","issues","CONFIRMED"," ---","An example of XLS/ODS file which slows down OOo","2010-04-21 11:10:21","2013-01-29 21:39:48","P3","OOo 3.2"," ---","Trivial"
111060,"Calc","save-export","issues","CONFIRMED"," ---","Save/restore position/size by document instead of globally","2010-04-21 23:29:47","2014-01-17 13:15:27","P3","OOO320m12"," ---","Normal"
111196,"Calc","code","issues","CONFIRMED"," ---","Allow mouse handling of oversized rows","2010-04-27 14:51:48","2017-05-20 11:11:45","P3","DEV300m77"," ---","Trivial"
111211,"Calc","editing","issues","CONFIRMED"," ---","""Deleting in merged ranges not possible"" Calc 3.2.12","2010-04-28 01:06:00","2013-07-29 06:35:30","P3","OOO320m12"," ---","Trivial"
111301,"Calc","save-export","issues","CONFIRMED"," ---","Calc: Text in cell is truncated when file is reopened","2010-05-01 04:18:15","2014-03-28 00:56:49","P3","3.4.1"," ---","Normal"
111319,"Calc","programming","issues","CONFIRMED"," ---","pasting cell name reference produces #name error","2010-05-02 12:52:11","2013-06-13 16:26:59","P3","OOo 3.2"," ---","Trivial"
108685,"Calc","code","issues","CONFIRMED"," ---","Autocompletion ignores line breaks","2010-01-26 17:34:38","2014-01-15 18:42:59","P4","OOo 3.1"," ---","Trivial"
109140,"Calc","programming","issues","CONFIRMED"," ---","Adding named range with operators (':', '+', ...) in name is possible using the API","2010-02-11 08:02:48","2017-05-20 11:11:34","P4","OOo 3.2 RC5"," ---","Trivial"
109323,"Calc","ui","issues","CONFIRMED"," ---","CONVERT function's description and help need to be updated to mention the correct configuration location","2010-02-16 11:49:05","2017-05-20 11:11:33","P4","recent-trunk"," ---","Trivial"
